Cod.Departamento,Departamento,Cod.Municipio,Municipio,Agente,Bandera,Direccion,Producto,Precio,Estado,Registro,Periodo,Mes,Direccion_2,Full_Address,Coords
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EL RECUERDO,TERPEL,CARRERA 14 NO  73B - 67 SUR,BIOACEM AL 9%,8269,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 14 NO  73B - 67 SUR,"CARRERA 14 NO  73B - 67 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EL RECUERDO,TERPEL,CARRERA 14 NO  73B - 67 SUR,BIODIESEL EXTRA,8269,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 14 NO  73B - 67 SUR,"CARRERA 14 NO  73B - 67 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EL RECUERDO,TERPEL,CARRERA 14 NO  73B - 67 SUR,GASOLINA CORRIENTE OXIGENADA,8777,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 14 NO  73B - 67 SUR,"CARRERA 14 NO  73B - 67 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL PASEO DE LA 15,TERPEL,AVENIDA 15 No.  103-71,BIOACEM AL 9%,8330,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 15 No.  103-71,"AVENIDA 15 No.  103-71, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL PASEO DE LA 15,TERPEL,AVENIDA 15 No.  103-71,GASOLINA CORRIENTE OXIGENADA,8900,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 15 No.  103-71,"AVENIDA 15 No.  103-71, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL PASEO DE LA 15,TERPEL,AVENIDA 15 No.  103-71,BIODIESEL EXTRA,8330,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 15 No.  103-71,"AVENIDA 15 No.  103-71, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL PASEO DE LA 15,TERPEL,AVENIDA 15 No.  103-71,GASOLINA EXTRA OXIGENADA,11390,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 15 No.  103-71,"AVENIDA 15 No.  103-71, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA TERESA,TEXACO,Avenida 9 No. 166-90,BIODIESEL EXTRA,8700,1,05/04/2018 12:00:00 AM,2018,5,Avenida 9 No. 166-90,"Avenida 9 No. 166-90, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA TERESA,TEXACO,Avenida 9 No. 166-90,GASOLINA EXTRA OXIGENADA,11980,1,05/04/2018 12:00:00 AM,2018,5,Avenida 9 No. 166-90,"Avenida 9 No. 166-90, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA TERESA,TEXACO,Avenida 9 No. 166-90,GASOLINA CORRIENTE OXIGENADA,9138,1,05/04/2018 12:00:00 AM,2018,5,Avenida 9 No. 166-90,"Avenida 9 No. 166-90, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA TERESA,TEXACO,Avenida 9 No. 166-90,BIOACEM AL 9%,8700,1,05/04/2018 12:00:00 AM,2018,5,Avenida 9 No. 166-90,"Avenida 9 No. 166-90, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL COMPOSTELA,TERPEL,CARRERA 72 No.  152-49,BIODIESEL EXTRA,8220,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 72 No.  152-49,"CARRERA 72 No.  152-49, Bogota d.c., Colombia","(""4° 35' 51.91692'' N"", ""74° 9' 51.93144'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL COMPOSTELA,TERPEL,CARRERA 72 No.  152-49,GASOLINA EXTRA OXIGENADA,11340,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 72 No.  152-49,"CARRERA 72 No.  152-49, Bogota d.c., Colombia","(""4° 35' 51.91692'' N"", ""74° 9' 51.93144'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL COMPOSTELA,TERPEL,CARRERA 72 No.  152-49,BIOACEM AL 9%,8220,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 72 No.  152-49,"CARRERA 72 No.  152-49, Bogota d.c., Colombia","(""4° 35' 51.91692'' N"", ""74° 9' 51.93144'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL COMPOSTELA,TERPEL,CARRERA 72 No.  152-49,GASOLINA CORRIENTE OXIGENADA,8580,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 72 No.  152-49,"CARRERA 72 No.  152-49, Bogota d.c., Colombia","(""4° 35' 51.91692'' N"", ""74° 9' 51.93144'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ORION,MOBIL,AUTOPISTA NORTE No. 166-73,GASOLINA EXTRA OXIGENADA,12288,1,05/01/2018 12:00:00 AM,2018,5,AUTOPISTA NORTE No. 166-73,"AUTOPISTA NORTE No. 166-73, Bogota d.c., Colombia","(""4° 47' 52.89972'' N"", ""74° 2' 20.41584'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ORION,MOBIL,AUTOPISTA NORTE No. 166-73,GASOLINA CORRIENTE OXIGENADA,9055,1,05/01/2018 12:00:00 AM,2018,5,AUTOPISTA NORTE No. 166-73,"AUTOPISTA NORTE No. 166-73, Bogota d.c., Colombia","(""4° 47' 52.89972'' N"", ""74° 2' 20.41584'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ORION,MOBIL,AUTOPISTA NORTE No. 166-73,BIOACEM AL 9%,9165,1,05/01/2018 12:00:00 AM,2018,5,AUTOPISTA NORTE No. 166-73,"AUTOPISTA NORTE No. 166-73, Bogota d.c., Colombia","(""4° 47' 52.89972'' N"", ""74° 2' 20.41584'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ORION,MOBIL,AUTOPISTA NORTE No. 166-73,BIODIESEL EXTRA,9165,1,05/01/2018 12:00:00 AM,2018,5,AUTOPISTA NORTE No. 166-73,"AUTOPISTA NORTE No. 166-73, Bogota d.c., Colombia","(""4° 47' 52.89972'' N"", ""74° 2' 20.41584'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS PETROBRAS LA PALMA,PETROBRAS,CARRERA 68 No. 13-87,BIOACEM AL 9%,8420,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 68 No. 13-87,"CARRERA 68 No. 13-87, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS PETROBRAS LA PALMA,PETROBRAS,CARRERA 68 No. 13-87,GASOLINA EXTRA OXIGENADA,11840,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 68 No. 13-87,"CARRERA 68 No. 13-87, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS PETROBRAS LA PALMA,PETROBRAS,CARRERA 68 No. 13-87,GASOLINA CORRIENTE OXIGENADA,8810,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 68 No. 13-87,"CARRERA 68 No. 13-87, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS PETROBRAS LA PALMA,PETROBRAS,CARRERA 68 No. 13-87,BIODIESEL EXTRA,8420,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 68 No. 13-87,"CARRERA 68 No. 13-87, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO ESSO EL UVAL,MOBIL,KM 0 VÍA AL LLANO,BIODIESEL EXTRA,8447,1,05/09/2018 12:00:00 AM,2018,5,KM 0 VÍA AL LLANO,"KM 0 VÍA AL LLANO, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO ESSO EL UVAL,MOBIL,KM 0 VÍA AL LLANO,GASOLINA CORRIENTE OXIGENADA,9029,1,05/09/2018 12:00:00 AM,2018,5,KM 0 VÍA AL LLANO,"KM 0 VÍA AL LLANO, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO ESSO EL UVAL,MOBIL,KM 0 VÍA AL LLANO,BIOACEM AL 9%,8447,1,05/09/2018 12:00:00 AM,2018,5,KM 0 VÍA AL LLANO,"KM 0 VÍA AL LLANO, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAMORE,BIOMAX,Carrera 31 No. 38A  51 sur,BIODIESEL EXTRA,8097,1,05/02/2018 12:00:00 AM,2018,5,Carrera 31 No. 38A  51 sur,"Carrera 31 No. 38A  51 sur, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAMORE,BIOMAX,Carrera 31 No. 38A  51 sur,BIOACEM AL 9%,8097,1,05/02/2018 12:00:00 AM,2018,5,Carrera 31 No. 38A  51 sur,"Carrera 31 No. 38A  51 sur, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAMORE,BIOMAX,Carrera 31 No. 38A  51 sur,GASOLINA CORRIENTE OXIGENADA,8550,1,05/02/2018 12:00:00 AM,2018,5,Carrera 31 No. 38A  51 sur,"Carrera 31 No. 38A  51 sur, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL CHAPlNERO,TEXACO,cra 7 n° 51-28,GASOLINA EXTRA OXIGENADA,12190,1,05/02/2018 12:00:00 AM,2018,5,cra 7 n° 51-28,"cra 7 n° 51-28, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL CHAPlNERO,TEXACO,cra 7 n° 51-28,GASOLINA CORRIENTE OXIGENADA,9280,1,05/02/2018 12:00:00 AM,2018,5,cra 7 n° 51-28,"cra 7 n° 51-28, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL CHAPlNERO,TEXACO,cra 7 n° 51-28,BIOACEM AL 9%,8760,1,05/02/2018 12:00:00 AM,2018,5,cra 7 n° 51-28,"cra 7 n° 51-28, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL CHAPlNERO,TEXACO,cra 7 n° 51-28,BIODIESEL EXTRA,8760,1,05/02/2018 12:00:00 AM,2018,5,cra 7 n° 51-28,"cra 7 n° 51-28, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO AUTOMOTRIZ EXITO BELLO,MOBIL,DIAGONAL 51 # 35 - 120,GASOLINA CORRIENTE OXIGENADA,8960,1,05/03/2018 12:00:00 AM,2018,5,DIAGONAL 51 No 35 - 120,"DIAGONAL 51 No 35 - 120, Bello, Colombia","(""6° 20' 14.35200'' N"", ""75° 33' 28.62000'' W"")"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO AUTOMOTRIZ EXITO BELLO,MOBIL,DIAGONAL 51 # 35 - 120,GASOLINA EXTRA OXIGENADA,11790,1,05/03/2018 12:00:00 AM,2018,5,DIAGONAL 51 No 35 - 120,"DIAGONAL 51 No 35 - 120, Bello, Colombia","(""6° 20' 14.35200'' N"", ""75° 33' 28.62000'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION SERVICENTRO SANTAFE,MOBIL,Calle 17 No 107 A - 03,BIODIESEL EXTRA,8443,1,05/04/2018 12:00:00 AM,2018,5,Calle 17 No 107 A - 03,"Calle 17 No 107 A - 03, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION SERVICENTRO SANTAFE,MOBIL,Calle 17 No 107 A - 03,GASOLINA CORRIENTE OXIGENADA,9137,1,05/04/2018 12:00:00 AM,2018,5,Calle 17 No 107 A - 03,"Calle 17 No 107 A - 03, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION SERVICENTRO SANTAFE,MOBIL,Calle 17 No 107 A - 03,BIOACEM AL 9%,8443,1,05/04/2018 12:00:00 AM,2018,5,Calle 17 No 107 A - 03,"Calle 17 No 107 A - 03, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE GASOLINA CRIVASI ESSO EL BOSQUE,MOBIL,Carrera 52 No. 78-20,BIODIESEL EXTRA,8480,1,05/02/2018 12:00:00 AM,2018,5,Carrera 52 No. 78-20,"Carrera 52 No. 78-20, Medellin, Colombia","(""6° 17' 42.09972'' N"", ""75° 33' 35.98164'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE GASOLINA CRIVASI ESSO EL BOSQUE,MOBIL,Carrera 52 No. 78-20,GASOLINA CORRIENTE OXIGENADA,9097,1,05/02/2018 12:00:00 AM,2018,5,Carrera 52 No. 78-20,"Carrera 52 No. 78-20, Medellin, Colombia","(""6° 17' 42.09972'' N"", ""75° 33' 35.98164'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE GASOLINA CRIVASI ESSO EL BOSQUE,MOBIL,Carrera 52 No. 78-20,GASOLINA EXTRA OXIGENADA,11965,1,05/02/2018 12:00:00 AM,2018,5,Carrera 52 No. 78-20,"Carrera 52 No. 78-20, Medellin, Colombia","(""6° 17' 42.09972'' N"", ""75° 33' 35.98164'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,INVERSIONES EN COMBUSTIBLES Y TRANSPORTES,TERPEL,Calle 23 B No.123 A -01,BIODIESEL EXTRA,8380,1,05/02/2018 12:00:00 AM,2018,5,Calle 23 B No.123 A -01,"Calle 23 B No.123 A -01, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,INVERSIONES EN COMBUSTIBLES Y TRANSPORTES,TERPEL,Calle 23 B No.123 A -01,GASOLINA CORRIENTE OXIGENADA,9100,1,05/02/2018 12:00:00 AM,2018,5,Calle 23 B No.123 A -01,"Calle 23 B No.123 A -01, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,INVERSIONES EN COMBUSTIBLES Y TRANSPORTES,TERPEL,Calle 23 B No.123 A -01,BIOACEM AL 9%,8380,1,05/02/2018 12:00:00 AM,2018,5,Calle 23 B No.123 A -01,"Calle 23 B No.123 A -01, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TX 34,TEXACO,CALLE 26 No. 32-61,BIODIESEL EXTRA,8580,1,05/03/2018 12:00:00 AM,2018,5,CALLE 26 No. 32-61,"CALLE 26 No. 32-61, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TX 34,TEXACO,CALLE 26 No. 32-61,GASOLINA CORRIENTE OXIGENADA,9090,1,05/03/2018 12:00:00 AM,2018,5,CALLE 26 No. 32-61,"CALLE 26 No. 32-61, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TX 34,TEXACO,CALLE 26 No. 32-61,GASOLINA EXTRA OXIGENADA,11980,1,05/03/2018 12:00:00 AM,2018,5,CALLE 26 No. 32-61,"CALLE 26 No. 32-61, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TX 34,TEXACO,CALLE 26 No. 32-61,BIOACEM AL 9%,8580,1,05/03/2018 12:00:00 AM,2018,5,CALLE 26 No. 32-61,"CALLE 26 No. 32-61, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ TEXACO AV 68,TEXACO,CRA 68 No. 2 C 84,BIOACEM AL 9%,8400,1,05/02/2018 12:00:00 AM,2018,5,CRA 68 No. 2 C 84,"CRA 68 No. 2 C 84, Bogota d.c., Colombia","(""4° 45' 16.67556'' N"", ""74° 3' 52.24248'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ TEXACO AV 68,TEXACO,CRA 68 No. 2 C 84,BIODIESEL EXTRA,8400,1,05/02/2018 12:00:00 AM,2018,5,CRA 68 No. 2 C 84,"CRA 68 No. 2 C 84, Bogota d.c., Colombia","(""4° 45' 16.67556'' N"", ""74° 3' 52.24248'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ TEXACO AV 68,TEXACO,CRA 68 No. 2 C 84,GASOLINA EXTRA OXIGENADA,11380,1,05/02/2018 12:00:00 AM,2018,5,CRA 68 No. 2 C 84,"CRA 68 No. 2 C 84, Bogota d.c., Colombia","(""4° 45' 16.67556'' N"", ""74° 3' 52.24248'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ TEXACO AV 68,TEXACO,CRA 68 No. 2 C 84,GASOLINA CORRIENTE OXIGENADA,8770,1,05/02/2018 12:00:00 AM,2018,5,CRA 68 No. 2 C 84,"CRA 68 No. 2 C 84, Bogota d.c., Colombia","(""4° 45' 16.67556'' N"", ""74° 3' 52.24248'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SUPER ESTACION DE SERVICIO TEXACO 10,TEXACO,AVENIDA CARRERA 7 No. 123A-48,GASOLINA EXTRA OXIGENADA,12380,1,05/07/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 7 No. 123A-48,"AVENIDA CARRERA 7 No. 123A-48, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SUPER ESTACION DE SERVICIO TEXACO 10,TEXACO,AVENIDA CARRERA 7 No. 123A-48,BIOACEM AL 9%,8690,1,05/07/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 7 No. 123A-48,"AVENIDA CARRERA 7 No. 123A-48, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SUPER ESTACION DE SERVICIO TEXACO 10,TEXACO,AVENIDA CARRERA 7 No. 123A-48,GASOLINA CORRIENTE OXIGENADA,9290,1,05/07/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 7 No. 123A-48,"AVENIDA CARRERA 7 No. 123A-48, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SUPER ESTACION DE SERVICIO TEXACO 10,TEXACO,AVENIDA CARRERA 7 No. 123A-48,BIODIESEL EXTRA,8690,1,05/07/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 7 No. 123A-48,"AVENIDA CARRERA 7 No. 123A-48, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL LA 68 GNV,TERPEL,AVENIDA 68 No. 33-25 SUR,GASOLINA EXTRA OXIGENADA,11290,1,05/03/2018 12:00:00 AM,2018,5,AVENIDA 68 No. 33-25 SUR,"AVENIDA 68 No. 33-25 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL LA 68 GNV,TERPEL,AVENIDA 68 No. 33-25 SUR,BIODIESEL EXTRA,7980,1,05/03/2018 12:00:00 AM,2018,5,AVENIDA 68 No. 33-25 SUR,"AVENIDA 68 No. 33-25 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL LA 68 GNV,TERPEL,AVENIDA 68 No. 33-25 SUR,GASOLINA CORRIENTE OXIGENADA,8570,1,05/03/2018 12:00:00 AM,2018,5,AVENIDA 68 No. 33-25 SUR,"AVENIDA 68 No. 33-25 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL LA 68 GNV,TERPEL,AVENIDA 68 No. 33-25 SUR,BIOACEM AL 9%,7980,1,05/03/2018 12:00:00 AM,2018,5,AVENIDA 68 No. 33-25 SUR,"AVENIDA 68 No. 33-25 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERCER MILENIO,ESSO,AVENIDA CARRERA 14 No. 2-34,BIODIESEL EXTRA,8565,1,05/01/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 14 No. 2-34,"AVENIDA CARRERA 14 No. 2-34, Bogota d.c., Colombia","(""4° 36' 31.54608'' N"", ""74° 4' 15.31884'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERCER MILENIO,ESSO,AVENIDA CARRERA 14 No. 2-34,GASOLINA CORRIENTE OXIGENADA,8465,1,05/01/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 14 No. 2-34,"AVENIDA CARRERA 14 No. 2-34, Bogota d.c., Colombia","(""4° 36' 31.54608'' N"", ""74° 4' 15.31884'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERCER MILENIO,ESSO,AVENIDA CARRERA 14 No. 2-34,BIOACEM AL 9%,8565,1,05/01/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 14 No. 2-34,"AVENIDA CARRERA 14 No. 2-34, Bogota d.c., Colombia","(""4° 36' 31.54608'' N"", ""74° 4' 15.31884'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL UNO,MOBIL,CALLE 142 No.  9-04,BIODIESEL EXTRA,9199,1,05/02/2018 12:00:00 AM,2018,5,CALLE 142 No.  9-04,"CALLE 142 No.  9-04, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL UNO,MOBIL,CALLE 142 No.  9-04,BIOACEM AL 9%,9199,1,05/02/2018 12:00:00 AM,2018,5,CALLE 142 No.  9-04,"CALLE 142 No.  9-04, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL UNO,MOBIL,CALLE 142 No.  9-04,GASOLINA CORRIENTE OXIGENADA,9140,1,05/02/2018 12:00:00 AM,2018,5,CALLE 142 No.  9-04,"CALLE 142 No.  9-04, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL UNO,MOBIL,CALLE 142 No.  9-04,GASOLINA EXTRA OXIGENADA,12250,1,05/02/2018 12:00:00 AM,2018,5,CALLE 142 No.  9-04,"CALLE 142 No.  9-04, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO PORTAL DEL NORTE,MOBIL,DIAGONAL 50A No. 42B-255,GASOLINA CORRIENTE OXIGENADA,8650,1,05/03/2018 12:00:00 AM,2018,5,DIAGONAL 50A No. 42B-255,"DIAGONAL 50A No. 42B-255, Bello, Colombia","(""6° 20' 14.35200'' N"", ""75° 33' 28.62000'' W"")"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO PORTAL DEL NORTE,MOBIL,DIAGONAL 50A No. 42B-255,GASOLINA EXTRA OXIGENADA,11590,1,05/03/2018 12:00:00 AM,2018,5,DIAGONAL 50A No. 42B-255,"DIAGONAL 50A No. 42B-255, Bello, Colombia","(""6° 20' 14.35200'' N"", ""75° 33' 28.62000'' W"")"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO PORTAL DEL NORTE,MOBIL,DIAGONAL 50A No. 42B-255,BIODIESEL EXTRA,8290,1,05/03/2018 12:00:00 AM,2018,5,DIAGONAL 50A No. 42B-255,"DIAGONAL 50A No. 42B-255, Bello, Colombia","(""6° 20' 14.35200'' N"", ""75° 33' 28.62000'' W"")"
